Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2018-01-04,JNJ,140.4499969482422,141.13999938964844,140.22000122070312,140.5500030517578,111.17495727539062,4837600
2018-01-05,V,116.98999786376953,119.0,116.41999816894531,118.86000061035156,111.9867172241211,8590500
2018-01-05,AAPL,43.36000061035156,43.842498779296875,43.26250076293945,43.75,40.90757369995117,94640000
2018-01-05,PG,91.2699966430664,91.30000305175781,90.56999969482422,91.23999786376953,72.75114440917969,5949700
2018-01-05,XOM,86.75,86.87999725341797,85.70999908447266,86.75,59.36246109008789,11047600
2018-01-05,CVX,127.97000122070312,128.10000610351562,127.0999984741211,127.9000015258789,88.86282348632812,4189200
2018-01-05,JPM,109.26000213623047,109.55000305175781,107.77999877929688,108.33999633789062,86.2720718383789,14155000
2018-01-05,UNH,225.19000244140625,229.0500030517578,224.72000122070312,228.72999572753906,198.5655975341797,2432800
2018-01-05,MSFT,87.66000366210938,88.41000366210938,87.43000030517578,88.19000244140625,80.75094604492188,23407100
2018-01-05,MCD,174.0,175.0,173.39999389648438,174.0500030517578,143.4656982421875,3737700
2018-01-05,JNJ,140.69000244140625,141.82000732421875,140.27999877929688,141.7100067138672,112.09249114990234,6158800
2018-01-08,V,118.61000061035156,120.4800033569336,118.06999969482422,119.33999633789062,112.43893432617188,6660700
2018-01-08,AAPL,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,40.755638122558594,82271200
2018-01-08,PG,90.93000030517578,91.7699966430664,90.93000030517578,91.72000122070312,73.13389587402344,4860700
2018-01-08,XOM,86.69999694824219,87.1500015258789,86.5999984741211,87.13999938964844,59.62934112548828,10927100
2018-01-08,CVX,127.86000061035156,128.6300048828125,127.62999725341797,128.52999877929688,89.30055236816406,4826100
2018-01-08,JPM,108.1500015258789,108.68000030517578,107.69999694824219,108.5,86.39947509765625,12466500
2018-01-08,UNH,228.1300048828125,228.7100067138672,224.61000061035156,224.75999450683594,195.11911010742188,2850800
2018-01-08,MSFT,88.19999694824219,88.58000183105469,87.5999984741211,88.27999877929688,80.83336639404297,22113000
2018-01-08,MCD,173.74000549316406,174.2100067138672,172.92999267578125,173.92999267578125,143.36680603027344,2060800
2018-01-08,JNJ,141.6999969482422,142.0,140.9199981689453,141.88999938964844,112.23485565185547,5129800
2018-01-09,V,119.97000122070312,119.97000122070312,118.66000366210938,119.11000061035156,112.22225189208984,6562400
2018-01-09,AAPL,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,40.75094985961914,86336000
2018-01-09,PG,91.47000122070312,91.6500015258789,91.01000213623047,91.05000305175781,72.59967041015625,6630100
2018-01-09,XOM,86.94000244140625,87.1500015258789,86.6500015258789,86.7699966430664,59.37614822387695,8131600
2018-01-09,CVX,128.42999267578125,128.94000244140625,127.79000091552734,127.83999633789062,88.82115173339844,4422300
2018-01-09,JPM,108.72000122070312,109.62999725341797,108.48999786376953,109.05000305175781,86.83745574951172,13292300
2018-01-09,UNH,224.75999450683594,226.6300048828125,223.3000030517578,225.8800048828125,196.0914306640625,2672200
2018-01-09,MSFT,88.6500015258789,88.7300033569336,87.86000061035156,88.22000122070312,80.77845001220703,19484300
2018-01-09,MCD,174.22999572753906,174.22999572753906,173.00999450683594,173.5399932861328,143.04525756835938,2674300
2018-01-09,JNJ,142.3699951171875,145.67999267578125,142.25999450683594,144.13999938964844,114.01461791992188,8897000
2018-01-10,V,118.69000244140625,119.05000305175781,117.45999908447266,118.9800033569336,112.09976196289062,7490300
2018-01-10,AAPL,43.290000915527344,43.57500076293945,43.25,43.5724983215332,40.74161148071289,95839600
2018-01-10,PG,90.91000366210938,90.91000366210938,90.01000213623047,90.47000122070312,72.13719177246094,6564700
2018-01-10,XOM,87.0,87.19000244140625,85.9800033569336,86.08000183105469,58.903995513916016,10822300
2018-01-10,CVX,128.30999755859375,128.75999450683594,127.80000305175781,128.66000366210938,89.39087677001953,5292200
2018-01-10,JPM,109.47000122070312,110.69999694824219,109.38999938964844,110.25,87.79302978515625,15834500
2018-01-10,UNH,224.8300018310547,225.00999450683594,223.02999877929688,224.1999969482422,194.63296508789062,2311600
2018-01-10,MSFT,87.86000061035156,88.19000244140625,87.41000366210938,87.81999969482422,80.41218566894531,18652200
2018-01-10,MCD,173.5,174.0,172.47000122070312,173.50999450683594,143.02059936523438,2172500
2018-01-10,JNJ,143.5500030517578,144.16000366210938,143.32000732421875,143.97000122070312,113.88017272949219,6558600
2018-01-11,V,118.80000305175781,119.9800033569336,118.68000030517578,119.83999633789062,112.91004180908203,5982100
2018-01-11,AAPL,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,40.973018646240234,74670800
2018-01-11,PG,90.4000015258789,90.5199966430664,89.91999816894531,90.1500015258789,71.88202667236328,5469700
2018-01-11,XOM,86.36000061035156,87.37000274658203,85.93000030517578,86.93000030517578,59.48563766479492,14366000
2018-01-11,CVX,128.9199981689453,133.32000732421875,128.75999450683594,132.57000732421875,92.10748291015625,11641300
2018-01-11,JPM,110.66999816894531,110.93000030517578,110.05000305175781,110.83999633789062,88.26284790039062,13676800
2018-01-11,UNH,224.17999267578125,225.9199981689453,223.6999969482422,225.38999938964844,195.66603088378906,2543600
2018-01-11,MSFT,88.12999725341797,88.12999725341797,87.23999786376953,88.08000183105469,80.65026092529297,17808900
2018-01-11,MCD,173.55999755859375,174.5500030517578,172.10000610351562,173.38999938964844,142.921630859375,3078000
2018-01-11,JNJ,144.1300048828125,144.89999389648438,143.69000244140625,144.7899932861328,114.52874755859375,4962200
2018-01-12,V,120.12000274658203,120.3499984741211,119.70999908447266,120.08999633789062,113.14557647705078,5585800
2018-01-12,AAPL,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.3961181640625,101672400
2018-01-12,PG,90.05000305175781,90.33999633789062,89.3499984741211,89.61000061035156,71.45147705078125,8111000
2018-01-12,XOM,87.19999694824219,87.98999786376953,87.18000030517578,87.5199966430664,59.88938522338867,9834500
2018-01-12,CVX,132.19000244140625,133.85000610351562,132.11000061035156,133.60000610351562,92.82311248779297,7232900
2018-01-12,JPM,111.6500015258789,112.8499984741211,110.83999633789062,112.66999816894531,89.7200698852539,18884200
2018-01-12,UNH,227.4499969482422,229.89999389648438,226.52000427246094,228.63999938964844,198.48748779296875,3943800
2018-01-12,MSFT,88.66999816894531,89.77999877929688,88.44999694824219,89.5999984741211,82.04199981689453,24271500
2018-01-12,MCD,173.36000061035156,173.7899932861328,172.8800048828125,173.57000732421875,143.070068359375,2901600
2018-01-12,JNJ,144.99000549316406,146.4199981689453,144.89999389648438,145.75999450683594,115.29605865478516,5450600
2018-01-16,V,121.18000030517578,121.94000244140625,119.91000366210938,120.38999938964844,113.42821502685547,8803800
2018-01-16,AAPL,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.18574142456055,118263600
2018-01-16,PG,90.13999938964844,90.7699966430664,89.63999938964844,90.22000122070312,71.93783569335938,9465300
2018-01-16,XOM,87.73999786376953,87.76000213623047,86.5999984741211,86.97000122070312,59.51301193237305,10882800
2018-01-16,CVX,133.6699981689453,133.8800048828125,131.60000610351562,132.00999450683594,91.71839904785156,6254200
2018-01-16,JPM,111.51000213623047,113.43000030517578,111.06999969482422,112.2699966430664,89.40155792236328,22703300
2018-01-16,UNH,233.3699951171875,235.0,231.25,232.89999389648438,202.18565368652344,6852600
2018-01-16,MSFT,90.0999984741211,90.79000091552734,88.01000213623047,88.3499984741211,80.89746856689453,36599700
2018-01-16,MCD,173.6199951171875,174.41000366210938,172.8800048828125,173.67999267578125,143.1606903076172,3662600
2018-01-16,JNJ,146.4199981689453,148.05999755859375,146.02999877929688,146.86000061035156,116.16612243652344,8804000
2018-01-17,V,121.19999694824219,122.16000366210938,120.7300033569336,121.9800033569336,114.92627716064453,7991500
2018-01-17,AAPL,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,41.86597442626953,137547200
2018-01-17,PG,90.55999755859375,91.7300033569336,90.43000030517578,91.19999694824219,72.71924591064453,8345500
2018-01-17,XOM,87.19999694824219,88.20999908447266,86.93000030517578,88.0,60.217838287353516,10546000
2018-01-17,CVX,132.19000244140625,132.8000030517578,130.9600067138672,132.36000061035156,91.96156311035156,5632700
2018-01-17,JPM,111.88999938964844,113.30000305175781,111.30999755859375,112.98999786376953,89.97489929199219,14940300
2018-01-17,UNH,234.6699981689453,238.9600067138672,233.85000610351562,238.42999267578125,206.98634338378906,5124800
2018-01-17,MSFT,89.08000183105469,90.27999877929688,88.75,90.13999938964844,82.53649139404297,25621200
2018-01-17,MCD,174.35000610351562,175.69000244140625,173.8800048828125,174.97999572753906,144.23226928710938,4129600
2018-01-17,JNJ,147.83999633789062,148.32000732421875,145.47999572753906,146.97999572753906,116.26106262207031,10619700
2018-01-18,V,122.5199966430664,123.19999694824219,122.02999877929688,123.11000061035156,115.99095153808594,8661000
2018-01-18,AAPL,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,41.90338134765625,124773600
2018-01-18,PG,90.23999786376953,90.6500015258789,89.66999816894531,90.18000030517578,72.45411682128906,7699800
2018-01-18,XOM,87.7699966430664,88.19000244140625,87.33999633789062,87.43000030517578,59.82779312133789,9223700
2018-01-18,CVX,132.35000610351562,132.5,131.02999877929688,131.58999633789062,91.42655944824219,5890000
2018-01-18,JPM,112.76000213623047,113.72000122070312,112.2699966430664,113.26000213623047,90.18992614746094,14572900
2018-01-18,UNH,239.25999450683594,243.89999389648438,238.5500030517578,243.16000366210938,211.0926055908203,6234200
2018-01-18,MSFT,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,82.4998550415039,24159700
2018-01-18,MCD,175.19000244140625,175.4499969482422,173.89999389648438,174.57000732421875,143.89430236816406,2154800
2018-01-18,JNJ,146.92999267578125,147.44000244140625,145.97000122070312,146.9199981689453,116.21358489990234,5554800
2018-01-19,V,123.05000305175781,123.6500015258789,121.91999816894531,122.69999694824219,115.60462951660156,8250700
2018-01-19,AAPL,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,41.71636962890625,129700400
2018-01-19,PG,90.27999877929688,91.26000213623047,90.23999786376953,91.06999969482422,73.16919708251953,9364000
2018-01-19,XOM,87.56999969482422,87.76000213623047,86.61000061035156,87.1500015258789,59.63619613647461,13090000
2018-01-19,CVX,131.8300018310547,132.0,130.2100067138672,131.3000030517578,91.22508239746094,6048900
2018-01-19,JPM,113.94000244140625,114.33999633789062,112.80000305175781,113.01000213623047,89.99080657958984,18785500
2018-01-19,UNH,244.17999267578125,244.35000610351562,241.07000732421875,243.35000610351562,211.25753784179688,4293600
2018-01-19,MSFT,90.13999938964844,90.61000061035156,89.66000366210938,90.0,82.40827941894531,36875000
2018-01-19,MCD,174.99000549316406,176.63999938964844,174.3800048828125,176.1199951171875,145.1719512939453,3746300
2018-01-19,JNJ,147.4600067138672,147.64999389648438,146.4199981689453,147.36000061035156,116.56163024902344,8738800
2018-01-22,V,122.87000274658203,124.33000183105469,122.4000015258789,124.33000183105469,117.14037322998047,9355000
2018-01-22,AAPL,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.37509536743164,108434400
2018-01-22,PG,90.87999725341797,91.91999816894531,90.7699966430664,91.88999938964844,73.8280029296875,8658000
2018-01-22,XOM,87.16999816894531,88.29000091552734,87.05000305175781,88.25,60.388916015625,10270400
2018-01-22,CVX,131.3000030517578,132.55999755859375,131.27999877929688,132.55999755859375,92.10050201416016,5248800
2018-01-22,JPM,112.66000366210938,114.38999938964844,112.5,114.33000183105469,91.04197692871094,12475700
2018-01-22,UNH,243.58999633789062,243.8000030517578,241.36000061035156,243.55999755859375,211.43983459472656,4012200
2018-01-22,MSFT,90.0,91.62000274658203,89.73999786376953,91.61000061035156,83.88246154785156,23601600
2018-01-22,MCD,175.97000122070312,176.8300018310547,175.61000061035156,176.2100067138672,145.24612426757812,3217900
2018-01-22,JNJ,147.00999450683594,148.13999938964844,146.72000122070312,148.13999938964844,117.17857360839844,7010400
2018-01-23,V,124.5999984741211,125.51000213623047,124.20999908447266,124.6500015258789,117.44186401367188,5683300
2018-01-23,AAPL,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.38444137573242,130756400
2018-01-23,PG,89.81999969482422,90.20999908447266,88.5999984741211,89.05000305175781,71.54623413085938,18756300
2018-01-23,XOM,88.25,88.45999908447266,87.73999786376953,88.30000305175781,60.42314147949219,10281800
2018-01-23,CVX,132.3800048828125,132.55999755859375,130.72999572753906,131.02000427246094,91.03056335449219,5747300
2018-01-23,JPM,113.66999816894531,114.63999938964844,113.3499984741211,114.20999908447266,90.94637298583984,12320800
2018-01-23,UNH,242.99000549316406,246.97999572753906,242.41000366210938,245.2100067138672,212.8722381591797,3300000
2018-01-23,MSFT,91.9000015258789,92.30000305175781,91.54000091552734,91.9000015258789,84.14801025390625,23412800
2018-01-23,MCD,175.57000732421875,177.75,174.85000610351562,176.80999755859375,145.74073791503906,3197600
2018-01-23,JNJ,146.9600067138672,147.44000244140625,141.6199951171875,141.8300018310547,112.18741607666016,17473600
2018-01-24,V,125.05000305175781,125.44999694824219,123.70999908447266,124.55000305175781,117.34765625,6425200
2018-01-24,AAPL,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,40.72524642944336,204420400
2018-01-24,PG,89.05999755859375,89.16000366210938,87.69999694824219,88.30999755859375,70.95169067382812,15141900
2018-01-24,XOM,88.48999786376953,88.91999816894531,88.01000213623047,88.52999877929688,60.580509185791016,10316100
2018-01-24,CVX,131.3800048828125,132.6699981689453,131.07000732421875,131.38999938964844,91.28762817382812,6868200
2018-01-24,JPM,114.86000061035156,116.0,114.66000366210938,115.66999816894531,92.1090087890625,15904500
2018-01-24,UNH,246.00999450683594,247.30999755859375,243.7100067138672,244.85000610351562,212.5596923828125,2733300
2018-01-24,MSFT,92.55000305175781,93.43000030517578,91.58000183105469,91.81999969482422,84.07474517822266,33277500
2018-01-24,MCD,177.3000030517578,177.3000030517578,175.25,176.1199951171875,145.1719512939453,2810800
2018-01-24,JNJ,143.5,143.55999755859375,141.8000030517578,142.07000732421875,112.37725830078125,13034400
2018-01-25,V,125.0,125.47000122070312,124.62999725341797,125.22000122070312,117.97891998291016,7166400
2018-01-25,AAPL,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,39.99826431274414,166116000
2018-01-25,PG,88.68000030517578,89.05000305175781,88.01000213623047,88.33999633789062,70.97579956054688,11264400
2018-01-25,XOM,88.55000305175781,88.87000274658203,88.19999694824219,88.37000274658203,60.471031188964844,11271900
2018-01-25,CVX,131.75999450683594,131.8699951171875,130.33999633789062,130.64999389648438,90.77349090576172,4597200
2018-01-25,JPM,116.04000091552734,116.16999816894531,115.08000183105469,115.69999694824219,92.1329116821289,13510000
2018-01-25,UNH,244.75,246.19000244140625,243.89999389648438,245.17999267578125,212.84619140625,2420500
2018-01-25,MSFT,92.47000122070312,93.23999786376953,91.93000030517578,92.33000183105469,84.5417251586914,26383200
2018-01-25,MCD,176.39999389648438,176.6199951171875,174.66000366210938,175.66000366210938,144.79281616210938,2815800
2018-01-25,JNJ,142.30999755859375,144.66000366210938,142.2100067138672,144.39999389648438,114.22029113769531,7938800
2018-01-26,V,125.7699966430664,126.37999725341797,124.76000213623047,126.31999969482422,119.01531982421875,5604900
2018-01-26,AAPL,43.0,43.0,42.51499938964844,42.877498626708984,40.09175491333008,156572000
2018-01-26,PG,88.16999816894531,88.16999816894531,87.2300033569336,87.7300033569336,70.48570251464844,11503100
2018-01-26,XOM,88.63999938964844,89.0,88.47000122070312,89.0,60.90213394165039,10514400
2018-01-26,CVX,130.7100067138672,131.75,130.3699951171875,131.19000244140625,91.14865112304688,6310500
2018-01-26,JPM,115.69999694824219,116.31999969482422,114.95999908447266,116.31999969482422,92.62659454345703,13883900
2018-01-26,UNH,245.0,248.74000549316406,244.4600067138672,248.47000122070312,215.7023162841797,2615300
2018-01-26,MSFT,93.12000274658203,94.05999755859375,92.58000183105469,94.05999755859375,86.12580871582031,29172200
2018-01-26,MCD,175.6699981689453,178.39999389648438,175.00999450683594,178.36000061035156,147.0183563232422,3957700
2018-01-26,JNJ,144.5,145.60000610351562,144.1300048828125,145.3300018310547,114.95592498779297,8065600
2018-01-29,V,126.73999786376953,126.87999725341797,124.69000244140625,124.83999633789062,117.62088775634766,6257900
2018-01-29,AAPL,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.261905670166016,202561600
2018-01-29,PG,87.69000244140625,87.73999786376953,86.69000244140625,86.86000061035156,69.78668975830078,11685800
2018-01-29,XOM,88.58999633789062,89.30000305175781,87.94999694824219,88.01000213623047,60.224674224853516,9315700
2018-01-29,CVX,130.05999755859375,131.5800018310547,128.32000732421875,128.47999572753906,89.26581573486328,6350700
2018-01-29,JPM,116.0199966430664,117.3499984741211,116.0199966430664,116.19999694824219,92.53105926513672,11679900
2018-01-29,UNH,249.27999877929688,250.7899932861328,247.39999389648438,247.41000366210938,214.7821044921875,2564700
2018-01-29,MSFT,95.13999938964844,95.44999694824219,93.72000122070312,93.91999816894531,85.99760437011719,31569900
2018-01-29,MCD,178.3000030517578,178.6999969482422,177.24000549316406,177.77000427246094,146.53201293945312,6091900
2018-01-29,JNJ,144.85000610351562,144.94000244140625,143.52999877929688,143.67999267578125,113.65076446533203,8013400
2018-01-30,V,123.81999969482422,124.29000091552734,122.83999633789062,123.55000305175781,116.40548706054688,8154400
2018-01-30,AAPL,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.03049087524414,184192800
2018-01-30,PG,86.81999969482422,87.44000244140625,86.62999725341797,86.94999694824219,69.85902404785156,9662900
2018-01-30,XOM,87.54000091552734,88.37999725341797,86.77999877929688,86.77999877929688,59.38301086425781,12408000
2018-01-30,CVX,127.61000061035156,128.00999450683594,125.19000244140625,125.2300033569336,87.00774383544922,8084000
2018-01-30,JPM,115.52999877929688,116.5999984741211,114.9800033569336,115.11000061035156,91.66307830810547,14279100
2018-01-30,UNH,232.8800048828125,242.74000549316406,232.10000610351562,236.64999389648438,205.44110107421875,11565500
2018-01-30,MSFT,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,84.91715240478516,38635100
2018-01-30,MCD,177.10000610351562,177.6699981689453,170.85000610351562,172.47999572753906,142.17161560058594,9613000
2018-01-30,JNJ,143.39999389648438,143.82000732421875,142.42999267578125,142.42999267578125,112.6620101928711,8376100
2018-01-31,V,123.77999877929688,124.4800033569336,123.04000091552734,124.2300033569336,117.04618835449219,7338200
2018-01-31,AAPL,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.13803482055664,129915600
2018-01-31,PG,86.80999755859375,87.41000366210938,86.08000183105469,86.33999633789062,69.36893463134766,11798100
2018-01-31,XOM,86.55999755859375,87.47000122070312,86.33000183105469,87.30000305175781,59.73884201049805,14404700
2018-01-31,CVX,125.41999816894531,125.81999969482422,124.05000305175781,125.3499984741211,87.09114837646484,9626800
2018-01-31,JPM,115.6500015258789,116.66000366210938,115.16000366210938,115.66999816894531,92.1090087890625,13141400
2018-01-31,UNH,242.83999633789062,247.0,235.75999450683594,236.77999877929688,205.5540008544922,5187400
2018-01-31,MSFT,93.75,95.4000015258789,93.51000213623047,95.01000213623047,86.99567413330078,48756300
2018-01-31,MCD,173.60000610351562,174.3000030517578,170.27000427246094,171.13999938964844,141.06703186035156,7004200
2018-01-31,JNJ,142.57000732421875,142.57000732421875,138.10000610351562,138.19000244140625,109.30818176269531,13137400
2018-02-01,V,124.73999786376953,126.26000213623047,124.0999984741211,125.72000122070312,118.45001983642578,11169700
2018-02-01,AAPL,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.219844818115234,188923200
2018-02-01,PG,86.1500015258789,86.5,85.55999755859375,85.8499984741211,68.9752197265625,8606300
2018-02-01,XOM,87.5,89.25,87.3499984741211,89.06999969482422,60.95002746582031,17971000
2018-02-01,CVX,125.5999984741211,125.62999725341797,124.05999755859375,125.56999969482422,87.24398803710938,7844500
2018-02-01,JPM,115.7699966430664,116.98999786376953,115.4800033569336,116.87000274658203,93.06458282470703,13800600
2018-02-01,UNH,235.25999450683594,237.82000732421875,233.8300018310547,235.22000122070312,204.19972229003906,4268300
2018-02-01,MSFT,94.79000091552734,96.06999969482422,93.58000183105469,94.26000213623047,86.30894470214844,47227900
2018-02-01,MCD,170.27000427246094,173.5399932861328,168.88999938964844,171.89999389648438,141.69349670410156,4751300
2018-02-01,JNJ,137.52999877929688,140.6699981689453,137.0,140.02000427246094,110.75572204589844,9393600
2018-02-02,V,123.72000122070312,123.72000122070312,120.69999694824219,120.91000366210938,113.91817474365234,13937700
2018-02-02,AAPL,41.5,41.70000076293945,40.025001525878906,40.125,37.518089294433594,346375200
2018-02-02,PG,85.55999755859375,85.61000061035156,84.20999908447266,84.25,67.68972778320312,12846300
2018-02-02,XOM,85.12999725341797,86.01000213623047,83.0,84.52999877929688,57.843318939208984,29822100
2018-02-02,CVX,123.94999694824219,123.94999694824219,117.63999938964844,118.58000183105469,82.38743591308594,13182600
2018-02-02,JPM,116.48999786376953,116.91999816894531,114.08999633789062,114.27999877929688,91.00214385986328,16477300
2018-02-02,UNH,233.0,236.3000030517578,231.19000244140625,231.8800048828125,201.3001708984375,3959900
2018-02-02,MSFT,93.63999938964844,93.97000122070312,91.5,91.77999877929688,84.03815460205078,47867800
2018-02-02,MCD,170.8000030517578,172.72999572753906,168.99000549316406,169.3800048828125,139.6163330078125,4604500
2018-02-02,JNJ,139.02000427246094,140.36000061035156,137.3800048828125,137.67999267578125,108.90474700927734,9262500
2018-02-05,V,118.69999694824219,121.12999725341797,115.01000213623047,116.2699966430664,109.54647827148438,16623900
2018-02-05,AAPL,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.58071517944336,290954000
2018-02-05,PG,83.98999786376953,84.37000274658203,80.0999984741211,81.05999755859375,65.12677001953125,17462200
2018-02-05,XOM,83.27999877929688,83.98999786376953,78.12999725341797,79.72000122070312,54.55189514160156,30452700
2018-02-05,CVX,116.98999786376953,118.30000305175781,108.0199966430664,112.62000274658203,78.24653625488281,15414700
2018-02-05,JPM,113.0,114.58999633789062,103.9800033569336,108.80000305175781,86.63837432861328,30097600
2018-02-05,UNH,230.7899932861328,233.11000061035156,208.47999572753906,220.02000427246094,191.00425720214844,6290000
2018-02-05,MSFT,90.55999755859375,93.23999786376953,88.0,88.0,80.57698059082031,51031500
2018-02-05,MCD,168.61000061035156,169.4600067138672,153.86000061035156,163.85000610351562,135.0580291748047,7309300
2018-02-05,JNJ,136.5800018310547,137.0,122.1500015258789,130.38999938964844,103.13838958740234,19954100
2018-02-06,V,115.19999694824219,120.30000305175781,113.25,119.97000122070312,113.03248596191406,19053300
2018-02-06,AAPL,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.109500885009766,272975200
2018-02-06,PG,80.52999877929688,82.44999694824219,80.12000274658203,82.37999725341797,66.18731689453125,19955500
2018-02-06,XOM,78.51000213623047,80.3499984741211,76.9000015258789,78.3499984741211,53.61440658569336,36262800
2018-02-06,CVX,111.19999694824219,117.62999725341797,110.76000213623047,117.18000030517578,81.41474151611328,18416300
2018-02-06,JPM,106.8499984741211,112.4800033569336,106.61000061035156,112.11000061035156,89.2741470336914,33114800
2018-02-06,UNH,212.1999969482422,226.50999450683594,210.2100067138672,225.17999267578125,195.48377990722656,7064800
2018-02-06,MSFT,86.88999938964844,91.4800033569336,85.25,91.33000183105469,83.62608337402344,67998600
2018-02-06,MCD,158.35000610351562,166.0500030517578,158.25,165.17999267578125,136.15435791015625,7020000
2018-02-06,JNJ,130.00999450683594,132.99000549316406,128.0,131.8300018310547,104.27740478515625,19193500
2018-02-07,V,120.08999633789062,122.45999908447266,119.20999908447266,119.6500015258789,112.73101806640625,9294000
2018-02-07,AAPL,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.2936897277832,206434400
2018-02-07,PG,82.30000305175781,83.38999938964844,81.81999969482422,81.83999633789062,65.7534408569336,11851800
2018-02-07,XOM,78.44000244140625,79.41000366210938,76.91999816894531,76.94000244140625,52.649559020996094,21994500
2018-02-07,CVX,117.4000015258789,119.2699966430664,115.2300033569336,115.29000091552734,80.10160827636719,11535700
2018-02-07,JPM,111.55000305175781,114.44999694824219,111.1500015258789,112.87000274658203,89.87934875488281,21878300
2018-02-07,UNH,222.3300018310547,229.2899932861328,221.50999450683594,225.82000732421875,196.0393524169922,5589200
2018-02-07,MSFT,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,82.05116271972656,41107600
